#Data tag : online , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/fb),recorded(/fb),avgpu,source
402574:11572,166:166,04/01/26 22:46:27,STABLE BEAMS,6799,0.000040611,0.000039679,5.1,HFET
402574:11572,167:167,04/01/26 22:46:50,STABLE BEAMS,6799,0.000040106,0.000039194,5.0,HFET
402574:11572,168:168,04/01/26 22:47:13,STABLE BEAMS,6799,0.000040091,0.000039183,5.0,HFET
402574:11572,169:169,04/01/26 22:47:37,STABLE BEAMS,6799,0.000039882,0.000038429,5.0,HFET
402574:11572,170:170,04/01/26 22:48:00,STABLE BEAMS,6799,0.000039916,0.000039014,5.0,HFET
402574:11572,171:171,04/01/26 22:48:23,STABLE BEAMS,6799,0.000039964,0.000039050,5.0,HFET
402574:11572,172:172,04/01/26 22:48:46,STABLE BEAMS,6799,0.000039964,0.000039056,5.0,HFET
402574:11572,173:173,04/01/26 22:49:10,STABLE BEAMS,6799,0.000040180,0.000039259,5.0,HFET
402574:11572,174:174,04/01/26 22:49:33,STABLE BEAMS,6799,0.000040361,0.000039433,5.0,HFET
402574:11572,175:175,04/01/26 22:49:56,STABLE BEAMS,6799,0.000040350,0.000039426,5.0,HFET
402574:11572,176:176,04/01/26 22:50:20,STABLE BEAMS,6799,0.000040461,0.000039528,5.0,HFET
402574:11572,177:177,04/01/26 22:50:43,STABLE BEAMS,6799,0.000040444,0.000039514,5.0,HFET
402574:11572,178:178,04/01/26 22:51:06,STABLE BEAMS,6799,0.000040370,0.000039429,5.0,HFET
402574:11572,179:179,04/01/26 22:51:30,STABLE BEAMS,6799,0.000040396,0.000039472,5.0,HFET
402574:11572,180:180,04/01/26 22:51:53,STABLE BEAMS,6799,0.000040270,0.000039351,5.0,HFET
402574:11572,181:181,04/01/26 22:52:16,STABLE BEAMS,6799,0.000040245,0.000039328,5.0,HFET
402574:11572,182:182,04/01/26 22:52:40,STABLE BEAMS,6799,0.000040100,0.000038621,5.0,HFET
402574:11572,183:183,04/01/26 22:53:03,STABLE BEAMS,6799,0.000040100,0.000039178,5.0,HFET
402574:11572,184:184,04/01/26 22:53:26,STABLE BEAMS,6799,0.000039985,0.000039080,5.0,HFET
402574:11572,185:185,04/01/26 22:53:49,STABLE BEAMS,6799,0.000039777,0.000038858,5.0,HFET
402574:11572,186:186,04/01/26 22:54:13,STABLE BEAMS,6799,0.000039685,0.000038796,4.9,HFET
402574:11572,187:187,04/01/26 22:54:36,STABLE BEAMS,6799,0.000039672,0.000038797,4.9,HFET
402574:11572,188:188,04/01/26 22:54:59,STABLE BEAMS,6799,0.000039281,0.000038426,4.9,HFET
402574:11572,189:189,04/01/26 22:55:23,STABLE BEAMS,6799,0.000038874,0.000038023,4.8,HFET
402574:11572,190:190,04/01/26 22:55:46,STABLE BEAMS,6799,0.000039027,0.000038175,4.9,HFET
402574:11572,191:191,04/01/26 22:56:09,STABLE BEAMS,6799,0.000038701,0.000037866,4.8,HFET
402574:11572,192:192,04/01/26 22:56:33,STABLE BEAMS,6799,0.000039071,0.000038220,4.9,HFET
402574:11572,193:193,04/01/26 22:56:56,STABLE BEAMS,6799,0.000039078,0.000038226,4.9,HFET
402574:11572,194:194,04/01/26 22:57:19,STABLE BEAMS,6799,0.000038892,0.000038058,4.8,HFET
402574:11572,195:195,04/01/26 22:57:43,STABLE BEAMS,6799,0.000039112,0.000037706,4.9,HFET
402574:11572,196:196,04/01/26 22:58:06,STABLE BEAMS,6799,0.000039344,0.000038470,4.9,HFET
402574:11572,197:197,04/01/26 22:58:29,STABLE BEAMS,6799,0.000040705,0.000039771,5.1,HFET
402574:11572,198:198,04/01/26 22:58:52,STABLE BEAMS,6799,0.000040624,0.000039699,5.1,HFET
402574:11572,199:199,04/01/26 22:59:16,STABLE BEAMS,6799,0.000040749,0.000039805,5.1,HFET
402574:11572,200:200,04/01/26 22:59:39,STABLE BEAMS,6799,0.000040627,0.000039691,5.1,HFET
402574:11572,201:201,04/01/26 23:00:02,STABLE BEAMS,6799,0.000040445,0.000039519,5.0,HFET
402574:11572,202:202,04/01/26 23:00:26,STABLE BEAMS,6799,0.000040440,0.000039518,5.0,HFET
402574:11572,203:203,04/01/26 23:00:49,STABLE BEAMS,6799,0.000039401,0.000038535,4.9,HFET
402574:11572,204:204,04/01/26 23:01:12,STABLE BEAMS,6799,0.000038882,0.000038027,4.8,HFET
402574:11572,205:205,04/01/26 23:01:36,STABLE BEAMS,6799,0.000039081,0.000038228,4.9,HFET
402574:11572,206:206,04/01/26 23:01:59,STABLE BEAMS,6799,0.000039346,0.000038478,4.9,HFET
402574:11572,207:207,04/01/26 23:02:22,STABLE BEAMS,6799,0.000039970,0.000039078,5.0,HFET
402574:11572,208:208,04/01/26 23:02:46,STABLE BEAMS,6799,0.000040484,0.000038983,5.0,HFET
402574:11572,209:209,04/01/26 23:03:09,STABLE BEAMS,6799,0.000040663,0.000039733,5.1,HFET
402574:11572,210:210,04/01/26 23:03:32,STABLE BEAMS,6799,0.000041156,0.000040186,5.1,HFET
402574:11572,211:211,04/01/26 23:03:56,STABLE BEAMS,6799,0.000041343,0.000040362,5.2,HFET
402574:11572,212:212,04/01/26 23:04:19,STABLE BEAMS,6799,0.000041281,0.000040294,5.1,HFET
402574:11572,213:213,04/01/26 23:04:42,STABLE BEAMS,6799,0.000041177,0.000040222,5.1,HFET
402574:11572,214:214,04/01/26 23:05:05,STABLE BEAMS,6799,0.000041215,0.000040259,5.1,HFET
402574:11572,215:215,04/01/26 23:05:29,STABLE BEAMS,6799,0.000041250,0.000040273,5.1,HFET
402574:11572,216:216,04/01/26 23:05:52,STABLE BEAMS,6799,0.000041178,0.000040219,5.1,HFET
402574:11572,217:217,04/01/26 23:06:15,STABLE BEAMS,6799,0.000041142,0.000040173,5.1,HFET
402574:11572,218:218,04/01/26 23:06:39,STABLE BEAMS,6799,0.000040912,0.000039965,5.1,HFET
402574:11572,219:219,04/01/26 23:07:02,STABLE BEAMS,6799,0.000040741,0.000039791,5.1,HFET
402574:11572,220:220,04/01/26 23:07:25,STABLE BEAMS,6799,0.000040657,0.000039724,5.1,HFET
402574:11572,221:221,04/01/26 23:07:49,STABLE BEAMS,6799,0.000040470,0.000038979,5.0,HFET
402574:11572,222:222,04/01/26 23:08:12,STABLE BEAMS,6799,0.000040459,0.000039526,5.0,HFET
402574:11572,223:223,04/01/26 23:08:35,STABLE BEAMS,6799,0.000040096,0.000039193,5.0,HFET
402574:11572,224:224,04/01/26 23:08:59,STABLE BEAMS,6799,0.000040128,0.000039223,5.0,HFET
402574:11572,225:225,04/01/26 23:09:22,STABLE BEAMS,6799,0.000039969,0.000039072,5.0,HFET
402574:11572,226:226,04/01/26 23:09:45,STABLE BEAMS,6799,0.000040073,0.000039177,5.0,HFET
402574:11572,227:227,04/01/26 23:10:09,STABLE BEAMS,6799,0.000040003,0.000039096,5.0,HFET
402574:11572,228:228,04/01/26 23:10:32,STABLE BEAMS,6799,0.000040029,0.000039135,5.0,HFET
402574:11572,229:229,04/01/26 23:10:55,STABLE BEAMS,6799,0.000040141,0.000039230,5.0,HFET
402574:11572,230:230,04/01/26 23:11:18,STABLE BEAMS,6799,0.000040023,0.000039113,5.0,HFET
402574:11572,231:231,04/01/26 23:11:42,STABLE BEAMS,6799,0.000039930,0.000039029,5.0,HFET
402574:11572,232:232,04/01/26 23:12:05,STABLE BEAMS,6799,0.000039983,0.000039080,5.0,HFET
402574:11572,233:233,04/01/26 23:12:28,STABLE BEAMS,6799,0.000039642,0.000038750,4.9,HFET
402574:11572,234:234,04/01/26 23:12:52,STABLE BEAMS,6799,0.000039548,0.000038116,4.9,HFET
402574:11572,235:235,04/01/26 23:13:15,STABLE BEAMS,6799,0.000039704,0.000038819,4.9,HFET
402574:11572,236:236,04/01/26 23:13:38,STABLE BEAMS,6799,0.000039453,0.000038581,4.9,HFET
402574:11572,237:237,04/01/26 23:14:02,STABLE BEAMS,6799,0.000039059,0.000038205,4.9,HFET
402574:11572,238:238,04/01/26 23:14:25,STABLE BEAMS,6799,0.000039055,0.000038199,4.9,HFET
402574:11572,239:239,04/01/26 23:14:48,STABLE BEAMS,6799,0.000039126,0.000038274,4.9,HFET
402574:11572,240:240,04/01/26 23:15:12,STABLE BEAMS,6799,0.000039006,0.000038143,4.9,HFET
402574:11572,241:241,04/01/26 23:15:35,STABLE BEAMS,6799,0.000038928,0.000038086,4.9,HFET
402574:11572,242:242,04/01/26 23:15:58,STABLE BEAMS,6799,0.000038892,0.000038051,4.8,HFET
402574:11572,243:243,04/01/26 23:16:21,STABLE BEAMS,6799,0.000039509,0.000038638,4.9,HFET
402574:11572,244:244,04/01/26 23:16:45,STABLE BEAMS,6799,0.000040082,0.000039178,5.0,HFET
402574:11572,245:245,04/01/26 23:17:08,STABLE BEAMS,6799,0.000040104,0.000039198,5.0,HFET
402574:11572,246:246,04/01/26 23:17:31,STABLE BEAMS,6799,0.000040501,0.000039580,5.0,HFET
402574:11572,247:247,04/01/26 23:17:55,STABLE BEAMS,6799,0.000040431,0.000038936,5.0,HFET
402574:11572,248:248,04/01/26 23:18:18,STABLE BEAMS,6799,0.000040765,0.000039811,5.1,HFET
402574:11572,249:249,04/01/26 23:18:41,STABLE BEAMS,6799,0.000040913,0.000039967,5.1,HFET
402574:11572,250:250,04/01/26 23:19:05,STABLE BEAMS,6799,0.000040648,0.000039718,5.1,HFET
402574:11572,251:251,04/01/26 23:19:28,STABLE BEAMS,6799,0.000040657,0.000039723,5.1,HFET
402574:11572,252:252,04/01/26 23:19:51,STABLE BEAMS,6799,0.000040718,0.000039786,5.1,HFET
402574:11572,253:253,04/01/26 23:20:15,STABLE BEAMS,6799,0.000040580,0.000039650,5.1,HFET
402574:11572,254:254,04/01/26 23:20:38,STABLE BEAMS,6799,0.000040537,0.000039613,5.1,HFET
402574:11572,255:255,04/01/26 23:21:01,STABLE BEAMS,6799,0.000040071,0.000039166,5.0,HFET
402574:11572,256:256,04/01/26 23:21:24,STABLE BEAMS,6799,0.000039570,0.000038699,4.9,HFET
402574:11572,257:257,04/01/26 23:21:48,STABLE BEAMS,6799,0.000039523,0.000038640,4.9,HFET
402574:11572,258:258,04/01/26 23:22:11,STABLE BEAMS,6799,0.000039312,0.000038450,4.9,HFET
402574:11572,259:259,04/01/26 23:22:34,STABLE BEAMS,6799,0.000039118,0.000037715,4.9,HFET
402574:11572,260:260,04/01/26 23:22:58,STABLE BEAMS,6799,0.000039309,0.000038455,4.9,HFET
402574:11572,261:261,04/01/26 23:23:21,STABLE BEAMS,6799,0.000039063,0.000038210,4.9,HFET
402574:11572,262:262,04/01/26 23:23:44,STABLE BEAMS,6799,0.000038938,0.000038095,4.9,HFET
402574:11572,263:263,04/01/26 23:24:08,STABLE BEAMS,6799,0.000038745,0.000037903,4.8,HFET
402574:11572,264:264,04/01/26 23:24:31,STABLE BEAMS,6799,0.000039529,0.000038657,4.9,HFET
402574:11572,265:265,04/01/26 23:24:54,STABLE BEAMS,6799,0.000040568,0.000039635,5.1,HFET
402574:11572,266:266,04/01/26 23:25:18,STABLE BEAMS,6799,0.000040635,0.000039705,5.1,HFET
402574:11572,267:267,04/01/26 23:25:41,STABLE BEAMS,6799,0.000040764,0.000039819,5.1,HFET
402574:11572,268:268,04/01/26 23:26:04,STABLE BEAMS,6799,0.000041201,0.000040242,5.1,HFET
402574:11572,269:269,04/01/26 23:26:28,STABLE BEAMS,6799,0.000041375,0.000040409,5.2,HFET
402574:11572,270:270,04/01/26 23:26:51,STABLE BEAMS,6799,0.000041224,0.000040269,5.1,HFET
402574:11572,271:271,04/01/26 23:27:14,STABLE BEAMS,6799,0.000040915,0.000039964,5.1,HFET
402574:11572,272:272,04/01/26 23:27:38,STABLE BEAMS,6799,0.000041645,0.000040080,5.2,HFET
402574:11572,273:273,04/01/26 23:28:01,STABLE BEAMS,6799,0.000040270,0.000039351,5.0,HFET
402574:11572,274:274,04/01/26 23:28:24,STABLE BEAMS,6799,0.000040788,0.000039837,5.1,HFET
402574:11572,275:275,04/01/26 23:28:47,STABLE BEAMS,6799,0.000041322,0.000040348,5.2,HFET
402574:11572,276:276,04/01/26 23:29:11,STABLE BEAMS,6799,0.000039396,0.000038517,4.9,HFET
402574:11572,277:277,04/01/26 23:29:34,STABLE BEAMS,6799,0.000039017,0.000038167,4.9,HFET
402574:11572,278:278,04/01/26 23:29:57,STABLE BEAMS,6799,0.000038833,0.000037990,4.8,HFET
402574:11572,279:279,04/01/26 23:30:21,STABLE BEAMS,6799,0.000039059,0.000038206,4.9,HFET
402574:11572,280:280,04/01/26 23:30:44,STABLE BEAMS,6799,0.000039005,0.000038156,4.9,HFET
402574:11572,281:281,04/01/26 23:31:07,STABLE BEAMS,6799,0.000040593,0.000039646,5.1,HFET
402574:11572,282:282,04/01/26 23:31:31,STABLE BEAMS,6799,0.000040075,0.000039178,5.0,HFET
402574:11572,283:283,04/01/26 23:31:54,STABLE BEAMS,6799,0.000039996,0.000039102,5.0,HFET
402574:11572,284:284,04/01/26 23:32:17,STABLE BEAMS,6799,0.000039766,0.000038885,5.0,HFET
402574:11572,285:285,04/01/26 23:32:41,STABLE BEAMS,6799,0.000039637,0.000038199,4.9,HFET
402574:11572,286:286,04/01/26 23:33:04,STABLE BEAMS,6799,0.000039545,0.000038667,4.9,HFET
402574:11572,287:287,04/01/26 23:33:27,STABLE BEAMS,6799,0.000039741,0.000038857,5.0,HFET
402574:11572,288:288,04/01/26 23:33:50,STABLE BEAMS,6799,0.000039517,0.000038646,4.9,HFET
402574:11572,289:289,04/01/26 23:34:14,STABLE BEAMS,6799,0.000039373,0.000038491,4.9,HFET
402574:11572,290:290,04/01/26 23:34:37,STABLE BEAMS,6799,0.000039444,0.000038570,4.9,HFET
402574:11572,291:291,04/01/26 23:35:00,STABLE BEAMS,6799,0.000039894,0.000039003,5.0,HFET
402574:11572,292:292,04/01/26 23:35:24,STABLE BEAMS,6799,0.000039293,0.000038431,4.9,HFET
402574:11572,293:293,04/01/26 23:35:47,STABLE BEAMS,6799,0.000039400,0.000038526,4.9,HFET
402574:11572,294:294,04/01/26 23:36:10,STABLE BEAMS,6799,0.000039705,0.000038818,4.9,HFET
402574:11572,295:295,04/01/26 23:36:34,STABLE BEAMS,6799,0.000039607,0.000038662,4.9,HFET
402574:11572,296:296,04/01/26 23:36:57,STABLE BEAMS,6799,0.000039446,0.000038573,4.9,HFET
402574:11572,297:297,04/01/26 23:37:20,STABLE BEAMS,6799,0.000039489,0.000038612,4.9,HFET
402574:11572,298:298,04/01/26 23:37:44,STABLE BEAMS,6799,0.000039676,0.000038236,4.9,HFET
402574:11572,299:299,04/01/26 23:38:07,STABLE BEAMS,6799,0.000039226,0.000038364,4.9,HFET
402574:11572,300:300,04/01/26 23:38:30,STABLE BEAMS,6799,0.000039281,0.000038416,4.9,HFET
402574:11572,301:301,04/01/26 23:38:54,STABLE BEAMS,6799,0.000039523,0.000038651,4.9,HFET
402574:11572,302:302,04/01/26 23:39:17,STABLE BEAMS,6799,0.000039295,0.000038430,4.9,HFET
402574:11572,303:303,04/01/26 23:39:40,STABLE BEAMS,6799,0.000039011,0.000038171,4.9,HFET
402574:11572,304:304,04/01/26 23:40:04,STABLE BEAMS,6799,0.000039282,0.000038416,4.9,HFET
402574:11572,305:305,04/01/26 23:40:27,STABLE BEAMS,6799,0.000039297,0.000038440,4.9,HFET
402574:11572,306:306,04/01/26 23:40:50,STABLE BEAMS,6799,0.000039314,0.000038453,4.9,HFET
402574:11572,307:307,04/01/26 23:41:13,STABLE BEAMS,6799,0.000039093,0.000038233,4.9,HFET
402574:11572,308:308,04/01/26 23:41:37,STABLE BEAMS,6799,0.000039336,0.000038474,4.9,HFET
402574:11572,309:309,04/01/26 23:42:00,STABLE BEAMS,6799,0.000038751,0.000037916,4.8,HFET
402574:11572,310:310,04/01/26 23:42:23,STABLE BEAMS,6799,0.000039334,0.000038459,4.9,HFET
402574:11572,311:311,04/01/26 23:42:47,STABLE BEAMS,6799,0.000040265,0.000038793,5.0,HFET
402574:11572,312:312,04/01/26 23:43:10,STABLE BEAMS,6799,0.000040271,0.000039361,5.0,HFET
402574:11572,313:313,04/01/26 23:43:33,STABLE BEAMS,6799,0.000040478,0.000039563,5.0,HFET
402574:11572,314:314,04/01/26 23:43:57,STABLE BEAMS,6799,0.000040531,0.000039607,5.1,HFET
402574:11572,315:315,04/01/26 23:44:20,STABLE BEAMS,6799,0.000040248,0.000030116,5.0,HFET
402574:11572,316:316,04/01/26 23:44:43,STABLE BEAMS,6799,0.000038796,0.000037937,4.8,HFET
402574:11572,317:317,04/01/26 23:45:07,STABLE BEAMS,6799,0.000040180,0.000039268,5.0,HFET
402574:11572,318:318,04/01/26 23:45:30,STABLE BEAMS,6799,0.000040817,0.000039883,5.1,HFET
402574:11572,319:319,04/01/26 23:45:53,STABLE BEAMS,6799,0.000041156,0.000040196,5.1,HFET
402574:11572,320:320,04/01/26 23:46:16,STABLE BEAMS,6799,0.000040322,0.000039399,5.0,HFET
402574:11572,321:321,04/01/26 23:46:40,STABLE BEAMS,6799,0.000039634,0.000038755,4.9,HFET
402574:11572,322:322,04/01/26 23:47:03,STABLE BEAMS,6799,0.000039378,0.000038510,4.9,HFET
402574:11572,323:323,04/01/26 23:47:26,STABLE BEAMS,6799,0.000039472,0.000038602,4.9,HFET
402574:11572,324:324,04/01/26 23:47:50,STABLE BEAMS,6799,0.000039509,0.000038076,4.9,HFET
402574:11572,325:325,04/01/26 23:48:13,STABLE BEAMS,6799,0.000039098,0.000038242,4.9,HFET
402574:11572,326:326,04/01/26 23:48:36,STABLE BEAMS,6799,0.000039113,0.000038262,4.9,HFET
402574:11572,327:327,04/01/26 23:49:00,STABLE BEAMS,6799,0.000039244,0.000038378,4.9,HFET
402574:11572,328:328,04/01/26 23:49:23,STABLE BEAMS,6799,0.000039133,0.000038248,4.9,HFET
402574:11572,329:329,04/01/26 23:49:46,STABLE BEAMS,6799,0.000039129,0.000038273,4.9,HFET
402574:11572,330:330,04/01/26 23:50:10,STABLE BEAMS,6799,0.000039051,0.000038196,4.9,HFET
402574:11572,331:331,04/01/26 23:50:33,STABLE BEAMS,6799,0.000039920,0.000039015,5.0,HFET
402574:11572,332:332,04/01/26 23:50:56,STABLE BEAMS,6799,0.000040075,0.000039169,5.0,HFET
402574:11572,333:333,04/01/26 23:51:19,STABLE BEAMS,6799,0.000039821,0.000038927,5.0,HFET
402574:11572,334:334,04/01/26 23:51:43,STABLE BEAMS,6799,0.000039564,0.000038678,4.9,HFET
402574:11572,335:335,04/01/26 23:52:06,STABLE BEAMS,6799,0.000039470,0.000038599,4.9,HFET
402574:11572,336:336,04/01/26 23:52:29,STABLE BEAMS,6799,0.000039305,0.000038444,4.9,HFET
402574:11572,337:337,04/01/26 23:52:53,STABLE BEAMS,6799,0.000039409,0.000037987,4.9,HFET
402574:11572,338:338,04/01/26 23:53:16,STABLE BEAMS,6799,0.000039535,0.000038657,4.9,HFET
402574:11572,339:339,04/01/26 23:53:39,STABLE BEAMS,6799,0.000039453,0.000038585,4.9,HFET
402574:11572,340:340,04/01/26 23:54:03,STABLE BEAMS,6799,0.000039459,0.000038589,4.9,HFET
402574:11572,341:341,04/01/26 23:54:26,STABLE BEAMS,6799,0.000039173,0.000038318,4.9,HFET
402574:11572,342:342,04/01/26 23:54:49,STABLE BEAMS,6799,0.000039098,0.000038238,4.9,HFET
402574:11572,343:343,04/01/26 23:55:13,STABLE BEAMS,6799,0.000039287,0.000038417,4.9,HFET
402574:11572,344:344,04/01/26 23:55:36,STABLE BEAMS,6799,0.000039127,0.000038272,4.9,HFET
402574:11572,345:345,04/01/26 23:55:59,STABLE BEAMS,6799,0.000038995,0.000038147,4.9,HFET
402574:11572,346:346,04/01/26 23:56:23,STABLE BEAMS,6799,0.000039022,0.000038172,4.9,HFET
402574:11572,347:347,04/01/26 23:56:46,STABLE BEAMS,6799,0.000039354,0.000038493,4.9,HFET
402574:11572,348:348,04/01/26 23:57:09,STABLE BEAMS,6799,0.000038948,0.000038101,4.9,HFET
402574:11572,349:349,04/01/26 23:57:33,STABLE BEAMS,6799,0.000039117,0.000038252,4.9,HFET
402574:11572,350:350,04/01/26 23:57:56,STABLE BEAMS,6799,0.000039655,0.000038211,4.9,HFET
402574:11572,351:351,04/01/26 23:58:19,STABLE BEAMS,6799,0.000039958,0.000039055,5.0,HFET
402574:11572,352:352,04/01/26 23:58:42,STABLE BEAMS,6799,0.000040265,0.000039350,5.0,HFET
402574:11572,353:353,04/01/26 23:59:06,STABLE BEAMS,6799,0.000040624,0.000039693,5.1,HFET
402574:11572,354:354,04/01/26 23:59:29,STABLE BEAMS,6799,0.000040857,0.000039923,5.1,HFET
402574:11572,355:355,04/01/26 23:59:52,STABLE BEAMS,6799,0.000040919,0.000039971,5.1,HFET
402574:11572,356:356,04/02/26 00:00:16,STABLE BEAMS,6799,0.000041161,0.000040196,5.1,HFET
402574:11572,357:357,04/02/26 00:00:39,STABLE BEAMS,6799,0.000040803,0.000039870,5.1,HFET
402574:11572,358:358,04/02/26 00:01:02,STABLE BEAMS,6799,0.000041055,0.000040096,5.1,HFET
402574:11572,359:359,04/02/26 00:01:26,STABLE BEAMS,6799,0.000041020,0.000040062,5.1,HFET
402574:11572,360:360,04/02/26 00:01:49,STABLE BEAMS,6799,0.000040945,0.000040002,5.1,HFET
402574:11572,361:361,04/02/26 00:02:12,STABLE BEAMS,6799,0.000040949,0.000039998,5.1,HFET
402574:11572,362:362,04/02/26 00:02:36,STABLE BEAMS,6799,0.000040605,0.000039683,5.1,HFET
402574:11572,363:363,04/02/26 00:02:59,STABLE BEAMS,6799,0.000040723,0.000039215,5.1,HFET
402574:11572,364:364,04/02/26 00:03:22,STABLE BEAMS,6799,0.000040494,0.000039562,5.0,HFET
402574:11572,365:365,04/02/26 00:03:45,STABLE BEAMS,6799,0.000040563,0.000039630,5.1,HFET
402574:11572,366:366,04/02/26 00:04:09,STABLE BEAMS,6799,0.000040049,0.000039149,5.0,HFET
402574:11572,367:367,04/02/26 00:04:32,STABLE BEAMS,6799,0.000040074,0.000039173,5.0,HFET
402574:11572,368:368,04/02/26 00:04:55,STABLE BEAMS,6799,0.000040044,0.000039147,5.0,HFET
402574:11572,369:369,04/02/26 00:05:19,STABLE BEAMS,6799,0.000039701,0.000038813,4.9,HFET
402574:11572,370:370,04/02/26 00:05:42,STABLE BEAMS,6799,0.000039668,0.000038786,4.9,HFET
402574:11572,371:371,04/02/26 00:06:05,STABLE BEAMS,6799,0.000039552,0.000038669,4.9,HFET
402574:11572,372:372,04/02/26 00:06:29,STABLE BEAMS,6799,0.000039701,0.000038820,4.9,HFET
402574:11572,373:373,04/02/26 00:06:52,STABLE BEAMS,6799,0.000039676,0.000038794,4.9,HFET
402574:11572,374:374,04/02/26 00:07:15,STABLE BEAMS,6799,0.000039530,0.000038654,4.9,HFET
402574:11572,375:375,04/02/26 00:07:39,STABLE BEAMS,6799,0.000039559,0.000038688,4.9,HFET
402574:11572,376:376,04/02/26 00:08:02,STABLE BEAMS,6799,0.000039539,0.000038106,4.9,HFET
402574:11572,377:377,04/02/26 00:08:25,STABLE BEAMS,6799,0.000039995,0.000039105,5.0,HFET
402574:11572,378:378,04/02/26 00:08:49,STABLE BEAMS,6799,0.000040595,0.000039667,5.1,HFET
402574:11572,379:379,04/02/26 00:09:12,STABLE BEAMS,6799,0.000040889,0.000039949,5.1,HFET
402574:11572,380:380,04/02/26 00:09:35,STABLE BEAMS,6799,0.000041132,0.000040168,5.1,HFET
402574:11572,381:381,04/02/26 00:09:58,STABLE BEAMS,6799,0.000041162,0.000040201,5.1,HFET
402574:11572,382:382,04/02/26 00:10:22,STABLE BEAMS,6799,0.000039824,0.000038929,5.0,HFET
402574:11572,383:383,04/02/26 00:10:45,STABLE BEAMS,6799,0.000039763,0.000038874,5.0,HFET
402574:11572,384:384,04/02/26 00:11:08,STABLE BEAMS,6799,0.000039836,0.000038947,5.0,HFET
402574:11572,385:385,04/02/26 00:11:32,STABLE BEAMS,6799,0.000039843,0.000038952,5.0,HFET
402574:11572,386:386,04/02/26 00:11:55,STABLE BEAMS,6799,0.000039726,0.000038842,5.0,HFET
402574:11572,387:387,04/02/26 00:12:18,STABLE BEAMS,6799,0.000039808,0.000038921,5.0,HFET
402574:11572,388:388,04/02/26 00:12:42,STABLE BEAMS,6799,0.000039784,0.000038883,5.0,HFET
402574:11572,389:389,04/02/26 00:13:05,STABLE BEAMS,6799,0.000040075,0.000038603,5.0,HFET
402574:11572,390:390,04/02/26 00:13:28,STABLE BEAMS,6799,0.000039745,0.000038859,5.0,HFET
402574:11572,391:391,04/02/26 00:13:51,STABLE BEAMS,6799,0.000039648,0.000038768,4.9,HFET
402574:11572,392:392,04/02/26 00:14:15,STABLE BEAMS,6799,0.000039505,0.000038629,4.9,HFET
402574:11572,393:393,04/02/26 00:14:38,STABLE BEAMS,6799,0.000039485,0.000038610,4.9,HFET
402574:11572,394:394,04/02/26 00:15:01,STABLE BEAMS,6799,0.000039491,0.000038610,4.9,HFET
402574:11572,395:395,04/02/26 00:15:25,STABLE BEAMS,6799,0.000039703,0.000038821,4.9,HFET
402574:11572,396:396,04/02/26 00:15:48,STABLE BEAMS,6799,0.000039539,0.000038671,4.9,HFET
402574:11572,397:397,04/02/26 00:16:11,STABLE BEAMS,6799,0.000039541,0.000038674,4.9,HFET
402574:11572,398:398,04/02/26 00:16:35,STABLE BEAMS,6799,0.000039707,0.000038828,5.0,HFET
402574:11572,399:399,04/02/26 00:16:58,STABLE BEAMS,6799,0.000039302,0.000038433,4.9,HFET
402574:11572,400:400,04/02/26 00:17:21,STABLE BEAMS,6799,0.000039468,0.000038597,4.9,HFET
402574:11572,401:401,04/02/26 00:17:45,STABLE BEAMS,6799,0.000039295,0.000038422,4.9,HFET
402574:11572,402:402,04/02/26 00:18:08,STABLE BEAMS,6799,0.000039369,0.000037930,4.9,HFET
402574:11572,403:403,04/02/26 00:18:31,STABLE BEAMS,6799,0.000039189,0.000038328,4.9,HFET
402574:11572,404:404,04/02/26 00:18:55,STABLE BEAMS,6799,0.000039064,0.000038212,4.9,HFET
402574:11572,405:405,04/02/26 00:19:18,STABLE BEAMS,6799,0.000039262,0.000038400,4.9,HFET
402574:11572,406:406,04/02/26 00:19:41,STABLE BEAMS,6799,0.000039194,0.000038331,4.9,HFET
402574:11572,407:407,04/02/26 00:20:05,STABLE BEAMS,6799,0.000039281,0.000012921,4.9,HFET
402574:11572,408:408,04/02/26 00:20:28,STABLE BEAMS,6799,0.000039344,0.000038478,4.9,HFET
402574:11572,409:409,04/02/26 00:20:51,STABLE BEAMS,6799,0.000039285,0.000038416,4.9,HFET
402574:11572,410:410,04/02/26 00:21:14,STABLE BEAMS,6799,0.000039216,0.000038356,4.9,HFET
402574:11572,411:411,04/02/26 00:21:38,STABLE BEAMS,6799,0.000039297,0.000038416,4.9,HFET
402574:11572,412:412,04/02/26 00:22:01,STABLE BEAMS,6799,0.000039705,0.000038816,4.9,HFET
402574:11572,413:413,04/02/26 00:22:24,STABLE BEAMS,6799,0.000039550,0.000038671,4.9,HFET
402574:11572,414:414,04/02/26 00:22:48,STABLE BEAMS,6799,0.000039682,0.000038808,4.9,HFET
402574:11572,415:415,04/02/26 00:23:11,STABLE BEAMS,6799,0.000040247,0.000038772,5.0,HFET
402574:11572,416:416,04/02/26 00:23:34,STABLE BEAMS,6799,0.000040290,0.000039382,5.0,HFET
402574:11572,417:417,04/02/26 00:23:58,STABLE BEAMS,6799,0.000040740,0.000039808,5.1,HFET
402574:11572,418:418,04/02/26 00:24:21,STABLE BEAMS,6799,0.000040958,0.000040010,5.1,HFET
